STATE,YEAR,ENROLL,POLITICAL_AFFILIATION,INSTRUCTION_EXPENDITURE_PER_1000_STUDENTS,TOTAL_EXPENDITURE_PER_1000_STUDENTS,Expenditure_Type,Expenditure
Nevada,1997,282131.0,Swing,3041.5303529211606,6755.514282372374,INSTRUCTION_EXPENDITURE,858110
New_Hampshire,1997,193524.0,Swing,3918.8059362146296,7396.870672371385,INSTRUCTION_EXPENDITURE,758383
New_Jersey,1997,1216721.0,Democratic,5840.643006901336,10883.367674265506,INSTRUCTION_EXPENDITURE,7106433
New_Mexico,1997,332849.0,Democratic,2658.7461581678176,5487.545403471244,INSTRUCTION_EXPENDITURE,884961
New_York,1997,2818497.0,Democratic,5768.84736794114,10015.111245461678,INSTRUCTION_EXPENDITURE,16259479
North_Carolina,1997,1208695.0,Swing,3065.235646709881,5797.732264963452,INSTRUCTION_EXPENDITURE,3704935
North_Dakota,1997,118433.0,Republican,2968.277422677801,5739.042327729602,INSTRUCTION_EXPENDITURE,351542
Ohio,1997,1844245.0,Swing,3497.0082608330235,6735.52754650277,INSTRUCTION_EXPENDITURE,6449340
Oklahoma,1997,620695.0,Republican,2803.2173611838343,5463.059956983704,INSTRUCTION_EXPENDITURE,1739943
Oregon,1997,537675.0,Democratic,3705.483795973404,7053.651369321617,INSTRUCTION_EXPENDITURE,1992346
Pennsylvania,1997,1781383.0,Swing,4612.222076891942,8856.75680075537,INSTRUCTION_EXPENDITURE,8216134
Rhode_Island,1997,150433.0,Democratic,4924.969920163794,7815.027287895608,INSTRUCTION_EXPENDITURE,740878
South_Carolina,1997,641925.0,Republican,3051.4717451415663,6108.914592826265,INSTRUCTION_EXPENDITURE,1958816
South_Dakota,1997,135601.0,Republican,2883.1129563941267,5243.707642274025,INSTRUCTION_EXPENDITURE,390953
Tennessee,1997,886517.0,Republican,2996.7287711346767,5296.468088034409,INSTRUCTION_EXPENDITURE,2656651
Texas,1997,3826366.0,Republican,3146.1859633918975,6186.290072617205,INSTRUCTION_EXPENDITURE,12038459
Utah,1997,479812.0,Republican,2452.950322209532,4540.899352246297,INSTRUCTION_EXPENDITURE,1176955
Vermont,1997,101584.0,Democratic,4542.437785478028,10526.234446369508,INSTRUCTION_EXPENDITURE,461439
Virginia,1997,1096279.0,Swing,3514.4465961675814,6783.254992570322,INSTRUCTION_EXPENDITURE,3852814
Washington,1997,974504.0,Democratic,3444.110029307217,6969.967285921864,INSTRUCTION_EXPENDITURE,3356299
West_Virginia,1997,303441.0,Republican,3730.178189499771,6650.996404572882,INSTRUCTION_EXPENDITURE,1131889
Wisconsin,1997,879021.0,Swing,4263.780956313899,7952.58475053497,INSTRUCTION_EXPENDITURE,3747953
Wyoming,1997,98777.0,Republican,3671.958046913755,7037.336626947568,INSTRUCTION_EXPENDITURE,362705
Alabama,1998,739321.0,Republican,3000.9873924858075,5741.7995701461205,INSTRUCTION_EXPENDITURE,2218693
Alaska,1998,130633.0,Republican,5211.91429424418,9361.286964243338,INSTRUCTION_EXPENDITURE,680848
Arizona,1998,794331.0,Swing,2633.336732420112,5949.784157989553,INSTRUCTION_EXPENDITURE,2091741
Arkansas,1998,456355.0,Republican,2996.8160752046106,5557.136439833025,INSTRUCTION_EXPENDITURE,1367612
California,1998,5727224.0,Democratic,3506.7448034161052,6650.283977019233,INSTRUCTION_EXPENDITURE,20083913
Colorado,1998,686360.0,Swing,3283.441634127863,6904.738038347224,INSTRUCTION_EXPENDITURE,2253623
Connecticut,1998,515141.0,Democratic,5521.998831387911,9338.90138816363,INSTRUCTION_EXPENDITURE,2844608
Delaware,1998,111428.0,Democratic,4591.467135728901,8213.438274042432,INSTRUCTION_EXPENDITURE,511618
District_Of_Columbia,1998,77111.0,Democratic,3676.3107727820934,9294.912528692405,INSTRUCTION_EXPENDITURE,283484
Florida,1998,2292161.0,Swing,3123.8791690461535,6611.8318041359225,INSTRUCTION_EXPENDITURE,7160434
Georgia,1998,1375980.0,Swing,3504.9412055407784,6534.17709559732,INSTRUCTION_EXPENDITURE,4822729
Hawaii,1998,189887.0,Democratic,3749.7195700600882,6669.1137360640805,INSTRUCTION_EXPENDITURE,712023
Idaho,1998,244403.0,Republican,2922.9142031808124,5493.87282480166,INSTRUCTION_EXPENDITURE,714369
Illinois,1998,1972406.0,Democratic,3747.2944211283075,7709.907088094439,INSTRUCTION_EXPENDITURE,7391186
Indiana,1998,985690.0,Swing,3799.5383944242103,7760.150757337499,INSTRUCTION_EXPENDITURE,3745167
Iowa,1998,501054.0,Swing,3647.6268026999087,7285.214767270593,INSTRUCTION_EXPENDITURE,1827658
Kansas,1998,468980.0,Republican,3276.66425007463,6583.048317625485,INSTRUCTION_EXPENDITURE,1536690
Kentucky,1998,645232.0,Republican,3280.1503955166513,6228.0110099933045,INSTRUCTION_EXPENDITURE,2116458
Louisiana,1998,774561.0,Republican,3082.839182453028,5654.553998974904,INSTRUCTION_EXPENDITURE,2387847
Maine,1998,212038.0,Democratic,4478.07940086211,7552.471726765957,INSTRUCTION_EXPENDITURE,949523
Maryland,1998,830744.0,Democratic,4315.021233978217,7847.6510212532385,INSTRUCTION_EXPENDITURE,3584678
Massachusetts,1998,942331.0,Democratic,5146.390175002202,8594.347421447454,INSTRUCTION_EXPENDITURE,4849603
Michigan,1998,1680559.0,Swing,4103.301341993943,8869.527936835302,INSTRUCTION_EXPENDITURE,6895840
Minnesota,1998,841723.0,Democratic,4020.8441494410863,8096.831142786879,INSTRUCTION_EXPENDITURE,3384437
Mississippi,1998,504792.0,Republican,2616.1527916448754,5038.617886178862,INSTRUCTION_EXPENDITURE,1320613
Missouri,1998,909441.0,Republican,3390.9225557237905,6432.135784509385,INSTRUCTION_EXPENDITURE,3083844
Montana,1998,162164.0,Republican,3546.4961397104166,6210.663279149503,INSTRUCTION_EXPENDITURE,575114
Nebraska,1998,291570.0,Republican,3726.7448640120724,6744.1883595706,INSTRUCTION_EXPENDITURE,1086607
Nevada,1998,296621.0,Swing,3180.304159179559,6843.969240208886,INSTRUCTION_EXPENDITURE,943345
New_Hampshire,1998,196734.0,Swing,4107.612309006069,7260.8039281466345,INSTRUCTION_EXPENDITURE,808107
New_Jersey,1998,1238948.0,Democratic,5865.979847418939,11278.278830104251,INSTRUCTION_EXPENDITURE,7267644
New_Mexico,1998,331673.0,Democratic,2837.9548531234077,5829.651494092072,INSTRUCTION_EXPENDITURE,941273
New_York,1998,2834992.0,Democratic,6090.64752210941,10530.502731577373,INSTRUCTION_EXPENDITURE,17266937
North_Carolina,1998,1230010.0,Swing,3358.253184933456,6250.417476280681,INSTRUCTION_EXPENDITURE,4130685
North_Dakota,1998,116813.0,Republican,3138.6831945074605,6121.972725638414,INSTRUCTION_EXPENDITURE,366639
Ohio,1998,1846585.0,Swing,3622.0520582588942,7042.893232642959,INSTRUCTION_EXPENDITURE,6688427
Oklahoma,1998,623681.0,Republican,2905.172676416309,5800.943110340062,INSTRUCTION_EXPENDITURE,1811901
Oregon,1998,540226.0,Democratic,3826.874308159918,7292.729339202481,INSTRUCTION_EXPENDITURE,2067377
Pennsylvania,1998,1791100.0,Swing,4660.006699793424,9174.764669756016,INSTRUCTION_EXPENDITURE,8346538
Rhode_Island,1998,152356.0,Democratic,5006.340413242669,8017.787287668355,INSTRUCTION_EXPENDITURE,762746
South_Carolina,1998,648084.0,Republican,3198.5961696323316,6544.156313070528,INSTRUCTION_EXPENDITURE,2072959
South_Dakota,1998,133698.0,Republican,3016.0286616104954,5843.610226031803,INSTRUCTION_EXPENDITURE,403237
Tennessee,1998,876693.0,Republican,3227.3270118502146,5689.800192313614,INSTRUCTION_EXPENDITURE,2829375
Texas,1998,3888061.0,Republican,3293.175955829911,6616.142339330581,INSTRUCTION_EXPENDITURE,12804069
Utah,1998,480811.0,Republican,2601.5752551418336,4838.930473720443,INSTRUCTION_EXPENDITURE,1250866
Vermont,1998,101413.0,Democratic,4554.652756549949,10495.577490065376,INSTRUCTION_EXPENDITURE,461901
Virginia,1998,1110815.0,Swing,3699.8177014174275,7034.210917209436,INSTRUCTION_EXPENDITURE,4109813
Washington,1998,991235.0,Democratic,3551.974052570783,7275.369614672606,INSTRUCTION_EXPENDITURE,3520841
West_Virginia,1998,300737.0,Republican,3886.429006075076,6985.641939634964,INSTRUCTION_EXPENDITURE,1168793
Wisconsin,1998,881552.0,Swing,4476.796604170826,8544.147140497667,INSTRUCTION_EXPENDITURE,3946529
Wyoming,1998,96504.0,Republican,3793.6665837685487,7324.059106358286,INSTRUCTION_EXPENDITURE,366104
Alabama,1999,737639.0,Republican,3253.1170396359194,6267.035772240893,INSTRUCTION_EXPENDITURE,2399626
Alaska,1999,133508.0,Republican,5281.09925996944,9662.252449291427,INSTRUCTION_EXPENDITURE,705069
Arizona,1999,814157.0,Swing,2791.6716309016565,6230.335181052303,INSTRUCTION_EXPENDITURE,2272859
Arkansas,1999,451981.0,Republican,3151.555043242968,5864.866001004467,INSTRUCTION_EXPENDITURE,1424443
California,1999,5839207.0,Democratic,3615.3099213643222,6993.182978442107,INSTRUCTION_EXPENDITURE,21110543
Colorado,1999,698402.0,Swing,3439.1568179930755,7216.794911812967,INSTRUCTION_EXPENDITURE,2401914
Connecticut,1999,522415.0,Democratic,5773.647387613296,10086.840921489622,INSTRUCTION_EXPENDITURE,3016240
Delaware,1999,112320.0,Democratic,4716.951566951568,8549.991096866097,INSTRUCTION_EXPENDITURE,529808
District_Of_Columbia,1999,71889.0,Democratic,4369.764498045598,10278.93001710971,INSTRUCTION_EXPENDITURE,314138
Florida,1999,2333567.0,Swing,3261.731503745125,6923.65893072708,INSTRUCTION_EXPENDITURE,7611469
Georgia,1999,1401291.0,Swing,3802.5627796082326,7212.39913765235,INSTRUCTION_EXPENDITURE,5328497
Hawaii,1999,188069.0,Democratic,3818.316681643439,7218.887748645444,INSTRUCTION_EXPENDITURE,718107
Idaho,1999,244623.0,Republican,3119.8252004104274,5761.383843710526,INSTRUCTION_EXPENDITURE,763181
Illinois,1999,1987427.0,Democratic,4128.677933831029,8445.00955255212,INSTRUCTION_EXPENDITURE,8205446
Indiana,1999,986891.0,Swing,4080.978547782886,8305.59200560143,INSTRUCTION_EXPENDITURE,4027481
Iowa,1999,498214.0,Swing,3644.6085417109916,7605.264003018783,INSTRUCTION_EXPENDITURE,1815795
Kansas,1999,469758.0,Republican,3386.1775637668757,6790.447421864023,INSTRUCTION_EXPENDITURE,1590684
Kentucky,1999,653628.0,Republican,3422.0137448212135,6587.352439002001,INSTRUCTION_EXPENDITURE,2236724
Louisiana,1999,764642.0,Republican,3331.2151307409217,6149.931601978442,INSTRUCTION_EXPENDITURE,2547187
Maine,1999,210245.0,Democratic,4756.465076458418,8085.019857784966,INSTRUCTION_EXPENDITURE,1000023
Maryland,1999,841671.0,Democratic,4348.547116391084,8188.80061211566,INSTRUCTION_EXPENDITURE,3660046
Massachusetts,1999,957402.0,Democratic,5452.341858487866,9059.349155318247,INSTRUCTION_EXPENDITURE,5220083
Michigan,1999,1696275.0,Swing,4257.7872102106085,9336.845735508688,INSTRUCTION_EXPENDITURE,7222378
Minnesota,1999,843802.0,Democratic,4293.109046909109,8830.229129582533,INSTRUCTION_EXPENDITURE,3622534
Mississippi,1999,502382.0,Republican,2742.333523095971,5597.039702855595,INSTRUCTION_EXPENDITURE,1377699
Missouri,1999,911563.0,Republican,3584.3973482907927,6832.222238068022,INSTRUCTION_EXPENDITURE,3267404
Montana,1999,159813.0,Republican,3695.500366052824,6421.649052329911,INSTRUCTION_EXPENDITURE,590589
Nebraska,1999,290383.0,Republican,3883.9842552766518,7101.7449368592515,INSTRUCTION_EXPENDITURE,1127843
Nevada,1999,311063.0,Swing,3338.757743608208,7389.094813590817,INSTRUCTION_EXPENDITURE,1038564
New_Hampshire,1999,201252.0,Swing,4268.851986564108,7411.404607159184,INSTRUCTION_EXPENDITURE,859115
New_Jersey,1999,1257772.0,Democratic,6280.98176776077,11868.05080730053,INSTRUCTION_EXPENDITURE,7900043
New_Mexico,1999,328715.0,Democratic,3037.485359658063,6385.4646122020595,INSTRUCTION_EXPENDITURE,998467
New_York,1999,2850352.0,Democratic,6428.4811139115445,11171.20622295071,INSTRUCTION_EXPENDITURE,18323434
North_Carolina,1999,1244926.0,Swing,3561.8984582216135,6967.798085990653,INSTRUCTION_EXPENDITURE,4434300
North_Dakota,1999,114546.0,Republican,3324.8651196899064,6602.910621060535,INSTRUCTION_EXPENDITURE,380850
Ohio,1999,1834379.0,Swing,3878.7518827897616,7558.557964302906,INSTRUCTION_EXPENDITURE,7115101
Oklahoma,1999,628522.0,Republican,3077.88112428841,6074.326753876555,INSTRUCTION_EXPENDITURE,1934516
Oregon,1999,541436.0,Democratic,4034.076049616206,7706.238595143285,INSTRUCTION_EXPENDITURE,2184194
Pennsylvania,1999,1787430.0,Swing,4790.184790453332,9574.533827898156,INSTRUCTION_EXPENDITURE,8562120
Rhode_Island,1999,153710.0,Democratic,5156.196734109687,8386.214299655196,INSTRUCTION_EXPENDITURE,792559
South_Carolina,1999,652731.0,Republican,3405.522336153791,7063.3017276642295,INSTRUCTION_EXPENDITURE,2222890
South_Dakota,1999,131728.0,Republican,3227.028422203328,6362.185716020892,INSTRUCTION_EXPENDITURE,425090
Tennessee,1999,893842.0,Republican,3366.192235316756,6093.420313657224,INSTRUCTION_EXPENDITURE,3008844
Texas,1999,3933017.0,Republican,3429.087390163836,7089.619241411872,INSTRUCTION_EXPENDITURE,13486659
Utah,1999,478814.0,Republican,2745.943101078916,5113.866762458909,INSTRUCTION_EXPENDITURE,1314796
Vermont,1999,100348.0,Democratic,5066.628134093355,11260.632997169849,INSTRUCTION_EXPENDITURE,508426
Virginia,1999,1122858.0,Swing,3883.2657379650855,7423.799803715163,INSTRUCTION_EXPENDITURE,4360356
Washington,1999,999616.0,Democratic,3645.464858505666,7492.005930277227,INSTRUCTION_EXPENDITURE,3644065
West_Virginia,1999,296551.0,Republican,4103.533624907689,7315.544375166498,INSTRUCTION_EXPENDITURE,1216907
Wisconsin,1999,878983.0,Swing,4644.828170738228,8960.133472433483,INSTRUCTION_EXPENDITURE,4082725
Wyoming,1999,94420.0,Republican,4136.464732048295,7826.932853209067,INSTRUCTION_EXPENDITURE,390565
Alabama,2000,730184.0,Republican,3494.6164254489277,6852.063315547862,INSTRUCTION_EXPENDITURE,2551713
Alaska,2000,132822.0,Republican,5403.660538163858,10441.82439656081,INSTRUCTION_EXPENDITURE,717725
Arizona,2000,814807.0,Swing,3054.62766029256,6623.892529151075,INSTRUCTION_EXPENDITURE,2488932
Arkansas,2000,450751.0,Republican,3397.068447990132,5953.175921961349,INSTRUCTION_EXPENDITURE,1531232
California,2000,5941946.0,Democratic,3957.354711739218,7712.919807753217,INSTRUCTION_EXPENDITURE,23514388
Colorado,2000,707436.0,Swing,3589.543082342431,7695.668583447831,INSTRUCTION_EXPENDITURE,2539372
Connecticut,2000,530363.0,Democratic,6013.094804878922,10568.761395497047,INSTRUCTION_EXPENDITURE,3189123
Delaware,2000,112743.0,Democratic,5073.326060154511,9228.776952892864,INSTRUCTION_EXPENDITURE,571982
District_Of_Columbia,2000,70762.0,Democratic,4497.61171250106,12136.556343800345,INSTRUCTION_EXPENDITURE,318260
Florida,2000,2377271.0,Swing,3260.5104760879176,7227.175193741059,INSTRUCTION_EXPENDITURE,7751117
Georgia,2000,1422941.0,Swing,4006.696693678796,7649.305206610816,INSTRUCTION_EXPENDITURE,5701293
Hawaii,2000,185860.0,Democratic,4116.72226406973,7336.226191757237,INSTRUCTION_EXPENDITURE,765134
Idaho,2000,245226.0,Republican,3256.706058900769,5986.220873806203,INSTRUCTION_EXPENDITURE,798629
Illinois,2000,2003839.0,Democratic,4360.785472285947,9019.282487265693,INSTRUCTION_EXPENDITURE,8738312
Indiana,2000,987214.0,Swing,4196.678734296718,8628.804899444296,INSTRUCTION_EXPENDITURE,4143020
Iowa,2000,497301.0,Swing,3834.2070496540327,7992.770977737829,INSTRUCTION_EXPENDITURE,1906755
Kansas,2000,469377.0,Republican,3539.8837182051952,7088.310675640264,INSTRUCTION_EXPENDITURE,1661540
Kentucky,2000,646467.0,Republican,3628.307400068372,6977.884408639575,INSTRUCTION_EXPENDITURE,2345581
Louisiana,2000,750755.0,Republican,3465.423473703139,6403.01696292399,INSTRUCTION_EXPENDITURE,2601684
Maine,2000,209012.0,Democratic,5038.308805236064,8814.211624212965,INSTRUCTION_EXPENDITURE,1053067
Maryland,2000,846582.0,Democratic,4576.745076082411,8688.701153579927,INSTRUCTION_EXPENDITURE,3874590
Massachusetts,2000,958907.0,Democratic,5865.049478208001,9872.034514295963,INSTRUCTION_EXPENDITURE,5624037
Michigan,2000,1700074.0,Swing,4534.706136321125,9752.826053454142,INSTRUCTION_EXPENDITURE,7709336
Minnesota,2000,839839.0,Democratic,4555.315959368403,9211.754872064765,INSTRUCTION_EXPENDITURE,3825732
Mississippi,2000,499362.0,Republican,3053.3520772505717,6000.604771688675,INSTRUCTION_EXPENDITURE,1524728
Missouri,2000,913517.0,Republican,3786.7724410164233,7343.714457421153,INSTRUCTION_EXPENDITURE,3459281
Montana,2000,157381.0,Republican,3895.845114721599,6682.941396992013,INSTRUCTION_EXPENDITURE,613132
Nebraska,2000,287566.0,Republican,4134.097911435983,7530.546031171974,INSTRUCTION_EXPENDITURE,1188826
Nevada,2000,325610.0,Swing,3422.772642117871,7485.759036884617,INSTRUCTION_EXPENDITURE,1114489
New_Hampshire,2000,203178.0,Swing,4439.762178976071,8073.684158717972,INSTRUCTION_EXPENDITURE,902062
New_Jersey,2000,1279542.0,Democratic,6443.490717772453,12431.985819926193,INSTRUCTION_EXPENDITURE,8244717
New_Mexico,2000,324489.0,Democratic,3231.3360391261335,6672.124478795891,INSTRUCTION_EXPENDITURE,1048533
New_York,2000,2861478.0,Democratic,6939.293959275592,11771.20460125851,INSTRUCTION_EXPENDITURE,19856637
North_Carolina,2000,1261586.0,Swing,3848.0317631933135,7352.520557457043,INSTRUCTION_EXPENDITURE,4854623
North_Dakota,2000,112349.0,Republican,3583.494290113842,7145.306144246944,INSTRUCTION_EXPENDITURE,402602
Ohio,2000,1822566.0,Swing,4113.644169813329,8180.747363881473,INSTRUCTION_EXPENDITURE,7497388
Oklahoma,2000,627032.0,Republican,3075.1572487528547,6182.891782237589,INSTRUCTION_EXPENDITURE,1928222
Oregon,2000,542739.0,Democratic,4217.369674926622,8103.928407577122,INSTRUCTION_EXPENDITURE,2288931
Pennsylvania,2000,1782444.0,Swing,4947.1893647149645,10020.989158705686,INSTRUCTION_EXPENDITURE,8818088
Rhode_Island,2000,155351.0,Democratic,5443.589033865247,8937.528564347831,INSTRUCTION_EXPENDITURE,845667
South_Carolina,2000,666780.0,Republican,3638.5899397102494,7440.823060079786,INSTRUCTION_EXPENDITURE,2426139
South_Dakota,2000,130279.0,Republican,3406.3740126958296,6897.573668818459,INSTRUCTION_EXPENDITURE,443779
Tennessee,2000,907222.0,Republican,3490.003549296644,6398.853863773144,INSTRUCTION_EXPENDITURE,3166208
Texas,2000,3965971.0,Republican,3786.7326816055893,7833.626367918474,INSTRUCTION_EXPENDITURE,15018072
Utah,2000,477835.0,Republican,2837.368547720447,5186.7694915608945,INSTRUCTION_EXPENDITURE,1355794
Vermont,2000,99609.0,Democratic,5579.214729592707,11984.991316045738,INSTRUCTION_EXPENDITURE,555740
Virginia,2000,1132673.0,Swing,4258.757823308228,8082.364459998605,INSTRUCTION_EXPENDITURE,4823780
Washington,2000,1003714.0,Democratic,3804.625620445665,7783.030823521442,INSTRUCTION_EXPENDITURE,3818756
West_Virginia,2000,290982.0,Republican,4371.363177103738,7710.315414699191,INSTRUCTION_EXPENDITURE,1271988
Wisconsin,2000,877165.0,Swing,4817.43799627208,9329.203741599358,INSTRUCTION_EXPENDITURE,4225688
Wyoming,2000,91883.0,Republican,4542.994895682553,8379.384652220759,INSTRUCTION_EXPENDITURE,417424
Alabama,2001,728532.0,Republican,3646.226933065397,6981.223885841665,INSTRUCTION_EXPENDITURE,2656393
Alaska,2001,131985.0,Republican,5311.61116793575,10628.775997272416,INSTRUCTION_EXPENDITURE,701053
Arizona,2001,834387.0,Swing,3042.8757878538377,7021.184414426399,INSTRUCTION_EXPENDITURE,2538936
Arkansas,2001,449693.0,Republican,3595.5262812629953,6563.760165268305,INSTRUCTION_EXPENDITURE,1616883
California,2001,6045030.0,Democratic,4407.225605166558,8615.762039228921,INSTRUCTION_EXPENDITURE,26641811
Colorado,2001,723696.0,Swing,3743.538723441887,7914.878623068249,INSTRUCTION_EXPENDITURE,2709184
Connecticut,2001,537521.0,Democratic,6250.996705245005,11139.434552324466,INSTRUCTION_EXPENDITURE,3360042
Delaware,2001,112055.0,Democratic,5479.050466288876,10492.320735353174,INSTRUCTION_EXPENDITURE,613955
District_Of_Columbia,2001,68925.0,Democratic,5981.5161407326805,14887.863619876678,INSTRUCTION_EXPENDITURE,412276
Florida,2001,2431884.0,Swing,3459.4474900941,7561.789131389491,INSTRUCTION_EXPENDITURE,8412975
Georgia,2001,1444937.0,Swing,4385.3510568280835,8203.679468378206,INSTRUCTION_EXPENDITURE,6336556
Hawaii,2001,184360.0,Democratic,3973.26968973747,7394.0334128878285,INSTRUCTION_EXPENDITURE,732512
Idaho,2001,243926.0,Republican,3499.967203168174,6294.880414551954,INSTRUCTION_EXPENDITURE,853733
Illinois,2001,2025249.0,Democratic,4600.5217136263245,9548.248141339658,INSTRUCTION_EXPENDITURE,9317202
Indiana,2001,987854.0,Swing,4418.325987443489,9102.435177667954,INSTRUCTION_EXPENDITURE,4364661
Iowa,2001,495080.0,Swing,4028.300476690636,8506.691847782176,INSTRUCTION_EXPENDITURE,1994331
Kansas,2001,468347.0,Republican,3674.8671391083963,7453.936931377803,INSTRUCTION_EXPENDITURE,1721113
Kentucky,2001,643730.0,Republican,3833.8495953272336,6758.404921317944,INSTRUCTION_EXPENDITURE,2467964
Louisiana,2001,737223.0,Republican,3600.320391523325,6700.678085192676,INSTRUCTION_EXPENDITURE,2654239
Maine,2001,207171.0,Democratic,5397.333603641436,9454.247940107447,INSTRUCTION_EXPENDITURE,1118171
Maryland,2001,852920.0,Democratic,4892.583126201754,9357.691225437322,INSTRUCTION_EXPENDITURE,4172982
Massachusetts,2001,965934.0,Democratic,6351.571639470191,10944.990030374747,INSTRUCTION_EXPENDITURE,6135199
Michigan,2001,1705088.0,Swing,4771.8803956159445,10306.65924573981,INSTRUCTION_EXPENDITURE,8136476
Minnesota,2001,836386.0,Democratic,4760.847264301411,9829.954112096568,INSTRUCTION_EXPENDITURE,3981906
Mississippi,2001,496513.0,Republican,3119.714891654398,5901.946172607767,INSTRUCTION_EXPENDITURE,1548979
Missouri,2001,911673.0,Republican,4014.010505959922,7788.631450092303,INSTRUCTION_EXPENDITURE,3659465
Montana,2001,154700.0,Republican,4125.52036199095,7298.629605688429,INSTRUCTION_EXPENDITURE,638218
Nebraska,2001,285331.0,Republican,4401.950716886703,8216.99710161181,INSTRUCTION_EXPENDITURE,1256013
Nevada,2001,339451.0,Swing,3450.748414351409,7932.926990935363,INSTRUCTION_EXPENDITURE,1171360
New_Hampshire,2001,204721.0,Swing,4579.300609121683,8773.125375511061,INSTRUCTION_EXPENDITURE,937479
New_Jersey,2001,1301195.0,Democratic,6749.760028281695,13175.931355407913,INSTRUCTION_EXPENDITURE,8782754
New_Mexico,2001,319524.0,Democratic,3431.6295489540694,7245.721761119666,INSTRUCTION_EXPENDITURE,1096488
New_York,2001,2856277.0,Democratic,7720.650343086472,13325.949478989609,INSTRUCTION_EXPENDITURE,22052316
North_Carolina,2001,1277013.0,Swing,4062.531861461081,7680.278117763875,INSTRUCTION_EXPENDITURE,5187906
